SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469406.760691, -0.130185, 3.771017, 9.150339, 0.308877, 1.396025, 4.797152, -71.563904, -48.291534, -647.056213
1733469406.770698, -0.855179, 3.904793, 9.308058, -0.025313, 1.253579, 5.120439, -71.457245, -46.244171, -647.714722
1733469406.780689, -1.643470, 3.983652, 9.677064, -0.362152, 1.088467, 5.473024, -70.987289, -44.104172, -647.578247
1733469406.790695, -2.720112, 4.184466, 9.752631, -0.719162, 1.013254, 5.809407, -70.851761, -41.569473, -648.488708
1733469406.800703, -4.447080, 4.120421, 9.941773, -1.150496, 1.059528, 6.055442, -70.253677, -38.805389, -648.864929
1733469406.810705, -6.430377, 3.918560, 10.641329, -1.697279, 1.101217, 6.187245, -69.737488, -35.844940, -649.207092
1733469406.820705, -8.374768, 3.633351, 11.564144, -2.353764, 1.079474, 6.214083, -68.536926, -32.723282, -649.485779
1733469406.830701, -10.270975, 3.522768, 12.412589, -3.062915, 0.933033, 6.175461, -67.454010, -29.390289, -649.565491
1733469406.840689, -11.962180, 3.777452, 12.713510, -3.739841, 0.695569, 6.131533, -65.899124, -25.999496, -649.247681
1733469406.850702, -13.920637, 4.115782, 12.101193, -4.315409, 0.466513, 6.033803, -64.528870, -22.427399, -648.783081
1733469406.860696, -16.144251, 4.356998, 11.069741, -4.786041, 0.288096, 5.855294, -62.915726, -19.016113, -648.405945
1733469406.870691, -18.629582, 4.640262, 10.130765, -5.240237, 0.175454, 5.546444, -61.269852, -15.261017, -647.041748
1733469406.880686, -21.260511, 5.049820, 9.460389, -5.712177, 0.050947, 5.105857, -59.859253, -11.778351, -644.759644
1733469406.890689, -23.574956, 5.741894, 8.713697, -6.194163, -0.033365, 4.604893, -58.020828, -8.581863, -643.440002
1733469406.900689, -25.508273, 6.914305, 8.133851, -6.693982, -0.135575, 4.125340, -56.236877, -5.527649, -640.989502
1733469406.910480, -27.750294, 8.645462, 7.003339, -7.196732, -0.179277, 3.586591, -54.596085, -2.544907, -638.441284
1733469406.920695, -30.195222, 10.238953, 4.968717, -7.664498, -0.138134, 2.913536, -53.312027, -0.107437, -635.430115
1733469406.930684, -31.795148, 11.609633, 2.546233, -8.030308, -0.136971, 2.170871, -52.108566, 1.839096, -632.177856
1733469406.940686, -32.720656, 13.252954, -0.254085, -8.213755, -0.163443, 1.426743, -51.483475, 3.661621, -628.588989
1733469406.950682, -33.204135, 15.391574, -3.265541, -8.215119, -0.214076, 0.760960, -50.600922, 5.116211, -624.854614
1733469406.960681, -33.803284, 17.507450, -6.145018, -8.079202, -0.232670, 0.128272, -50.486328, 5.806244, -620.801514
1733469406.970684, -34.506731, 18.909105, -9.406818, -7.784166, -0.074936, -0.539039, -50.655396, 6.206741, -617.648560
1733469406.980684, -34.714877, 19.749470, -12.826187, -7.291525, 0.291767, -1.196573, -51.300217, 5.862015, -613.997192
1733469406.990683, -33.865384, 20.011336, -15.628301, -6.655023, 0.779992, -1.805358, -52.236649, 5.480499, -611.599487
1733469407.000680, -31.942690, 19.465608, -17.526903, -5.918055, 1.257231, -2.280001, -53.466629, 4.798798, -609.493469
1733469407.010697, -29.609690, 18.910003, -18.328661, -5.155120, 1.658351, -2.637194, -54.845749, 3.703186, -607.525635
1733469407.020684, -27.657369, 18.775479, -18.068441, -4.497083, 1.901016, -2.921651, -56.379059, 2.633835, -606.203369
1733469407.030686, -26.253469, 19.092112, -17.255011, -4.006738, 1.960813, -3.225286, -58.096039, 1.218323, -605.659912
1733469407.040689, -25.251495, 19.541324, -16.880917, -3.643466, 1.953860, -3.583490, -60.110428, -0.075623, -604.905273
1733469407.050692, -24.085369, 20.020913, -17.279402, -3.293995, 1.938934, -3.936626, -61.933517, -1.563354, -604.379761
1733469407.060688, -22.725463, 20.513969, -18.186057, -2.872086, 1.941422, -4.263402, -63.800293, -3.154602, -603.677246
1733469407.070680, -20.995652, 20.578313, -19.586964, -2.333186, 2.028722, -4.501647, -65.735962, -5.008713, -603.716064
1733469407.080691, -19.097798, 20.615573, -20.934151, -1.674399, 2.209789, -4.638894, -67.806656, -6.794678, -603.684692
1733469407.090690, -17.207576, 20.554371, -21.656302, -0.937258, 2.432042, -4.677946, -69.480316, -8.514633, -604.952393
1733469407.100687, -15.449783, 20.740221, -21.613506, -0.190170, 2.681591, -4.661052, -71.584625, -10.217224, -605.904846
1733469407.110680, -13.951612, 21.111621, -20.674081, 0.451643, 2.833056, -4.637761, -73.421661, -12.264114, -607.131470
1733469407.120677, -12.497882, 21.553052, -19.128624, 0.966059, 2.848916, -4.626889, -75.266357, -13.995499, -608.847290
1733469407.130688, -11.215638, 21.668273, -17.981652, 1.420632, 2.811396, -4.645921, -76.905869, -16.223618, -610.469360
1733469407.140741, -9.950601, 21.424214, -17.262793, 1.880163, 2.730111, -4.657726, -78.193054, -18.293716, -612.387329
1733469407.150671, -8.573786, 21.169082, -16.490363, 2.351063, 2.598751, -4.616460, -79.404938, -20.508026, -613.923828
1733469407.160684, -7.270891, 20.810102, -15.724069, 2.842026, 2.458476, -4.521412, -80.353729, -22.738342, -615.716797
1733469407.170691, -6.131251, 20.142718, -14.862755, 3.300999, 2.382924, -4.388824, -81.255371, -25.005341, -618.092957
